Lon,Lat,"PGA %g[Boore,2008]",Rup Dist(km)
98.19,14.8,0.457511729,102.3771123
98.24,14.8,0.502762096,97.03477957
98.29,14.8,0.553487889,91.69519556
98.34,14.8,0.610562714,86.35887012
98.39,14.8,0.675051498,81.02644708
98.44,14.8,0.748267317,75.69875112
98.49,14.8,0.831850269,70.37685581
98.54,14.8,0.927879144,65.0621846
98.59,14.8,1.039033073,59.756665
98.64,14.8,1.168831318,54.46297162
98.69,14.8,1.321998696,49.18492311
98.74,14.8,1.50503884,43.9281591
98.79,14.8,1.727161005,38.70135372
98.84,14.8,2.00182024,33.51852497
98.89,14.8,2.349313414,28.40375625
98.94,14.8,2.800997082,23.40171661
98.99,14.8,3.40443856,18.60355957
99.04,14.8,4.21648745,14.21723021
99.09,14.8,5.192997319,10.75880841
99.14,14.8,5.752945852,9.325202396
99.19,14.8,5.192997319,10.75880841
99.24,14.8,4.21648745,14.21723021
99.29,14.8,3.40443856,18.60355957
99.34,14.8,2.800997082,23.40171661
99.39,14.8,2.349313414,28.40375625
99.44,14.8,2.00182024,33.51852497
99.49,14.8,1.727161005,38.70135372
99.54,14.8,1.50503884,43.9281591
99.59,14.8,1.321998696,49.18492311
99.64,14.8,1.168831318,54.46297162
99.69,14.8,1.039033073,59.756665
99.74,14.8,0.927879144,65.0621846
99.79,14.8,0.831850269,70.37685581
99.84,14.8,0.748267317,75.69875112
99.89,14.8,0.675051498,81.02644708
99.94,14.8,0.610562714,86.35887012
99.99,14.8,0.553487889,91.69519556
100.04,14.8,0.502762096,97.03477957
100.09,14.8,0.457511729,102.3771123
100.14,14.8,0.417012807,107.7217848
100.19,14.8,0.380659876,113.0684652
100.24,14.8,0.347942476,118.4168816
100.29,14.8,0.318427075,123.7668089
100.34,14.8,0.291743042,129.1180594
100.39,14.8,0.267571629,134.470475
100.44,14.8,0.245637215,139.8239219
100.49,14.8,0.225700301,145.1782861
100.54,14.8,0.207551832,150.5334697
100.59,14.8,0.19100858,155.8893881
100.64,14.8,0.175909348,161.2459683
100.69,14.8,0.162111826,166.6031464
100.74,14.8,0.14948998,171.9608665
100.79,14.8,0.13793186,177.3190794
100.84,14.8,0.127337754,182.6777418
100.89,14.8,0.117618632,188.0368153
100.94,14.8,0.108694809,193.3962657
100.99,14.8,0.100494813,198.7560625
101.04,14.8,0.092954408,204.1161784
101.09,14.8,0.08601575,209.4765889
97.14,14.85,0.079877343,214.6184287
97.19,14.85,0.08629178,209.2546494
97.24,14.85,0.093258794,203.8909149
97.29,14.85,0.100830986,198.5272289
97.34,14.85,0.10906669,193.1635953
97.39,14.85,0.118030719,187.8000187
97.44,14.85,0.127795227,182.436504
97.49,14.85,0.138440695,177.073057
97.54,14.85,0.150057107,171.7096839
97.59,14.85,0.162745302,166.3463918
97.64,14.85,0.176618582,160.983189
97.69,14.85,0.191804607,155.6200847
97.74,14.85,0.208447653,150.2570892
97.79,14.85,0.22671131,144.8942149
97.84,14.85,0.246781736,139.5314755
97.89,14.85,0.268871593,134.1688874
97.94,14.85,0.29322487,128.8064694
97.99,14.85,0.320122803,123.4442436
98.04,14.85,0.349891235,118.0822363
98.09,14.85,0.382909846,112.7204786
98.14,14.85,0.41962383,107.359008
98.19,14.85,0.460558851,101.9978697
98.24,14.85,0.506340435,96.63711892
98.29,14.85,0.557719439,91.27682408
98.34,14.85,0.615606018,85.91707047
98.39,14.85,0.681115683,80.55796611
98.44,14.85,0.755632907,75.19964981
98.49,14.85,0.840900835,69.84230295
98.54,14.85,0.939150831,64.48616715
98.59,14.85,1.053294654,59.1315715
98.64,14.85,1.187218606,53.77897604
98.69,14.85,1.346250376,48.429044
98.74,14.85,1.537932485,43.0827676
98.79,14.85,1.773371323,37.74170038
98.84,14.85,2.069742425,32.40841794
98.89,14.85,2.455320221,27.08751891
98.94,14.85,2.980626039,21.78807772
98.99,14.85,3.746482181,16.53074418
99.04,14.85,4.986380842,11.3740581
99.09,14.85,7.317286782,6.5598334
99.14,14.85,10.33499982,3.775202396
99.19,14.85,7.317286782,6.5598334
99.24,14.85,4.986380842,11.3740581
99.29,14.85,3.746482181,16.53074418
99.34,14.85,2.980626039,21.78807772
99.39,14.85,2.455320221,27.08751891
99.44,14.85,2.069742425,32.40841794
99.49,14.85,1.773371323,37.74170038
99.54,14.85,1.537932485,43.0827676
99.59,14.85,1.346250376,48.429044
99.64,14.85,1.187218606,53.77897604
99.69,14.85,1.053294654,59.1315715
99.74,14.85,0.939150831,64.48616715
99.79,14.85,0.840900835,69.84230295
99.84,14.85,0.755632907,75.19964981
99.89,14.85,0.681115683,80.55796611
99.94,14.85,0.615606018,85.91707047
99.99,14.85,0.557719439,91.27682408
100.04,14.85,0.506340435,96.63711892
100.09,14.85,0.460558851,101.9978697
100.14,14.85,0.41962383,107.359008
100.19,14.85,0.382909846,112.7204786
100.24,14.85,0.349891235,118.0822363
100.29,14.85,0.320122803,123.4442436
100.34,14.85,0.29322487,128.8064694
100.39,14.85,0.268871593,134.1688874
100.44,14.85,0.246781736,139.5314755
100.49,14.85,0.22671131,144.8942149
100.54,14.85,0.208447653,150.2570892
100.59,14.85,0.191804607,155.6200847
100.64,14.85,0.176618582,160.983189
100.69,14.85,0.162745302,166.3463918
100.74,14.85,0.150057107,171.7096839
100.79,14.85,0.138440695,177.073057
100.84,14.85,0.127795227,182.436504
100.89,14.85,0.118030719,187.8000187
100.94,14.85,0.10906669,193.1635953
100.99,14.85,0.100830986,198.5272289
101.04,14.85,0.093258794,203.8909149
101.09,14.85,0.08629178,209.2546494
97.14,14.9,0.079972565,214.5354911
97.19,14.9,0.086394684,209.1721039
97.24,14.9,0.09337013,203.8087167
97.29,14.9,0.100951595,198.4453295
97.34,14.9,0.109197521,193.0819423
97.39,14.9,0.118172847,187.7185551
97.44,14.9,0.12794987,182.3551679
97.49,14.9,0.138609243,176.9917807
97.54,14.9,0.150241149,171.6283935
97.59,14.9,0.162946665,166.2650064
97.64,14.9,0.176839376,160.9016192
97.69,14.9,0.192047279,155.538232
97.74,14.9,0.208715057,150.1748448
97.79,14.9,0.227006794,144.8114577
97.84,14.9,0.247109248,139.4480705
97.89,14.9,0.269235822,134.0846834
97.94,14.9,0.293631419,128.7212962
97.99,14.9,0.320578421,123.3579091
98.04,14.9,0.350404114,117.994522
98.09,14.9,0.383490017,112.6311349
98.14,14.9,0.420283691,107.2677478
98.19,14.9,0.461313886,101.9043607
98.24,14.9,0.507210201,96.54097361
98.29,14.9,0.55872895,91.17758657
98.34,14.9,0.616787723,85.81419954
98.39,14.9,0.682512333,80.45081255
98.44,14.9,0.757301838,75.08742559
98.49,14.9,0.842920509,69.72403868
98.54,14.9,0.941631134,64.36065182
98.59,14.9,1.056393696,58.99726503
98.64,14.9,1.191171224,53.63387832
98.69,14.9,1.351418863,48.27049174
98.74,14.9,1.544902185,42.90710532
98.79,14.9,1.783143833,37.54371914
98.84,14.9,2.084161848,32.18033331
98.89,14.9,2.478126644,26.81694804
98.94,14.9,3.02048932,21.45356376
98.99,14.9,3.827869936,16.09018146
99.04,14.9,5.204238756,10.72680409
99.09,14.9,8.338845577,5.363446453
99.14,14.9,20.75842304,0.025202396
99.19,14.9,8.338845577,5.363446453
99.24,14.9,5.204238756,10.72680409
99.29,14.9,3.827869936,16.09018146
99.34,14.9,3.02048932,21.45356376
99.39,14.9,2.478126644,26.81694804
99.44,14.9,2.084161848,32.18033331
99.49,14.9,1.783143833,37.54371914
99.54,14.9,1.544902185,42.90710532
99.59,14.9,1.351418863,48.27049174
99.64,14.9,1.191171224,53.63387832
99.69,14.9,1.056393696,58.99726503
99.74,14.9,0.941631134,64.36065182
99.79,14.9,0.842920509,69.72403868
99.84,14.9,0.757301838,75.08742559
99.89,14.9,0.682512333,80.45081255
99.94,14.9,0.616787723,85.81419954
99.99,14.9,0.55872895,91.17758657
100.04,14.9,0.507210201,96.54097361
100.09,14.9,0.461313886,101.9043607
100.14,14.9,0.420283691,107.2677478
100.19,14.9,0.383490017,112.6311349
100.24,14.9,0.350404114,117.994522
100.29,14.9,0.320578421,123.3579091
100.34,14.9,0.293631419,128.7212962
100.39,14.9,0.269235822,134.0846834
100.44,14.9,0.247109248,139.4480705
100.49,14.9,0.227006794,144.8114577
100.54,14.9,0.208715057,150.1748448
100.59,14.9,0.192047279,155.538232
100.64,14.9,0.176839376,160.9016192
100.69,14.9,0.162946665,166.2650064
100.74,14.9,0.150241149,171.6283935
100.79,14.9,0.138609243,176.9917807
100.84,14.9,0.12794987,182.3551679
100.89,14.9,0.118172847,187.7185551
100.94,14.9,0.109197521,193.0819423
100.99,14.9,0.100951595,198.4453295
101.04,14.9,0.09337013,203.8087167
101.09,14.9,0.086394684,209.1721039
97.14,14.95,0.079992739,214.5179335
97.19,14.95,0.086413998,209.1566228
97.24,14.95,0.09338824,203.7953557
97.29,14.95,0.100968091,198.4341358
97.34,14.95,0.109211912,193.0729669
97.39,14.95,0.118184547,187.7118536
97.44,14.95,0.127958179,182.3508006
97.49,14.95,0.138613325,176.9898134
97.54,14.95,0.150240006,171.6288983
97.59,14.95,0.1629391,166.2680621
97.64,14.95,0.176823954,160.9073128
97.69,14.95,0.192022278,155.5466594
97.74,14.95,0.208678401,150.1861121
97.79,14.95,0.226955973,144.8256827
97.84,14.95,0.247041218,139.4653848
97.89,14.95,0.269146877,134.1052342
97.94,14.95,0.293517022,128.7452493
97.99,14.95,0.320432988,123.3854516
98.04,14.95,0.350220737,118.0258666
98.09,14.95,0.383260083,112.6665249
98.14,14.95,0.419996381,107.3074626
98.19,14.95,0.460955492,101.9487241
98.24,14.95,0.506763181,96.59036302
98.29,14.95,0.558170607,91.23244601
98.34,14.95,0.616088308,85.87505614
98.39,14.95,0.681632293,80.51829865
98.44,14.95,0.756187697,75.16230873
98.49,14.95,0.841498574,69.80726307
98.54,14.95,0.939797558,64.45339703
98.59,14.95,1.053998261,59.10103119
98.64,14.95,1.187989778,53.7506137
98.69,14.95,1.347104204,48.40279067
98.74,14.95,1.538891394,43.05852883
98.79,14.95,1.774470771,37.71934187
98.84,14.95,2.071042983,32.38773974
98.89,14.95,2.456936267,27.06820471
98.94,14.95,2.982804797,21.76958461
98.99,14.95,3.749871533,16.5120262
99.04,14.95,4.993258078,11.35272176
99.09,14.95,7.340192836,6.528909614
99.14,14.95,10.41630642,3.724797604
99.19,14.95,7.340192836,6.528909614
99.24,14.95,4.993258078,11.35272176
99.29,14.95,3.749871533,16.5120262
99.34,14.95,2.982804797,21.76958461
99.39,14.95,2.456936267,27.06820471
99.44,14.95,2.071042983,32.38773974
99.49,14.95,1.774470771,37.71934187
99.54,14.95,1.538891394,43.05852883
99.59,14.95,1.347104204,48.40279067
99.64,14.95,1.187989778,53.7506137
99.69,14.95,1.053998261,59.10103119
99.74,14.95,0.939797558,64.45339703
99.79,14.95,0.841498574,69.80726307
99.84,14.95,0.756187697,75.16230873
99.89,14.95,0.681632293,80.51829865
99.94,14.95,0.616088308,85.87505614
99.99,14.95,0.558170607,91.23244601
100.04,14.95,0.506763181,96.59036302
100.09,14.95,0.460955492,101.9487241
100.14,14.95,0.419996381,107.3074626
100.19,14.95,0.383260083,112.6665249
100.24,14.95,0.350220737,118.0258666
100.29,14.95,0.320432988,123.3854516
100.34,14.95,0.293517022,128.7452493
100.39,14.95,0.269146877,134.1052342
100.44,14.95,0.247041218,139.4653848
100.49,14.95,0.226955973,144.8256827
100.54,14.95,0.208678401,150.1861121
100.59,14.95,0.192022278,155.5466594
100.64,14.95,0.176823954,160.9073128
100.69,14.95,0.1629391,166.2680621
100.74,14.95,0.150240006,171.6288983
100.79,14.95,0.138613325,176.9898134
100.84,14.95,0.127958179,182.3508006
100.89,14.95,0.118184547,187.7118536
100.94,14.95,0.109211912,193.0729669
100.99,14.95,0.100968091,198.4341358
101.04,14.95,0.09338824,203.7953557
101.09,14.95,0.086413998,209.1566228
97.14,15,0.079857165,214.6360172
97.19,15,0.086259874,209.2802645
97.24,15,0.093212964,203.9247816
97.29,15,0.100768663,198.5695905
97.34,15,0.108984866,193.2147154
97.39,15,0.11792587,187.8601833
97.44,15,0.127663209,182.5060244
97.49,15,0.138276636,177.1522725
97.54,15,0.149855256,171.7989656
97.59,15,0.162498861,166.4461468
97.64,15,0.176319488,161.0938647
97.69,15,0.191443271,155.7421746
97.74,15,0.208012625,150.3911397
97.79,15,0.226188868,145.0408325
97.84,15,0.246155361,139.6913366
97.89,15,0.268121309,134.342749
97.94,15,0.292326386,128.9951827
97.99,15,0.319046407,123.64877
98.04,15,0.348600353,118.3036676
98.09,15,0.381359122,112.9600613
98.14,15,0.417756569,107.618174
98.19,15,0.458303542,102.278275
98.24,15,0.503605971,96.94069303
98.29,15,0.554388432,91.60583297
98.34,15,0.611525284,86.2741998
98.39,15,0.676082432,80.94643114
98.44,15,0.74937425,75.62334379
98.49,15,0.833042595,70.30600106
98.54,15,0.929168714,64.99581287
98.59,15,1.040435273,59.69468858
98.64,15,1.170366799,54.40527774
98.69,15,1.323696271,49.13136365
98.74,15,1.506940574,43.87853451
98.79,15,1.729331694,38.65538687
98.84,15,2.004366285,33.47581703
98.89,15,2.352423461,28.36370858
98.94,15,2.805037463,23.36338697
98.99,15,3.410195545,18.5653975
99.04,15,4.225768567,14.17668387
99.09,15,5.209224658,10.7126558
99.14,15,5.775000432,9.274797604
99.19,15,5.209224658,10.7126558
99.24,15,4.225768567,14.17668387
99.29,15,3.410195545,18.5653975
99.34,15,2.805037463,23.36338697
99.39,15,2.352423461,28.36370858
99.44,15,2.004366285,33.47581703
99.49,15,1.729331694,38.65538687
99.54,15,1.506940574,43.87853451
99.59,15,1.323696271,49.13136365
99.64,15,1.170366799,54.40527774
99.69,15,1.040435273,59.69468858
99.74,15,0.929168714,64.99581287
99.79,15,0.833042595,70.30600106
99.84,15,0.74937425,75.62334379
99.89,15,0.676082432,80.94643114
99.94,15,0.611525284,86.2741998
99.99,15,0.554388432,91.60583297
100.04,15,0.503605971,96.94069303
100.09,15,0.458303542,102.278275
100.14,15,0.417756569,107.618174
100.19,15,0.381359122,112.9600613
100.24,15,0.348600353,118.3036676
100.29,15,0.319046407,123.64877
100.34,15,0.292326386,128.9951827
100.39,15,0.268121309,134.342749
100.44,15,0.246155361,139.6913366
100.49,15,0.226188868,145.0408325
100.54,15,0.208012625,150.3911397
100.59,15,0.191443271,155.7421746
100.64,15,0.176319488,161.0938647
100.69,15,0.162498861,166.4461468
100.74,15,0.149855256,171.7989656
100.79,15,0.138276636,177.1522725
100.84,15,0.127663209,182.5060244
100.89,15,0.11792587,187.8601833
100.94,15,0.108984866,193.2147154
100.99,15,0.100768663,198.5695905
101.04,15,0.093212964,203.9247816
101.09,15,0.086259874,209.2802645
97.14,15.05,0.079558086,214.8972683
97.19,15.05,0.085923749,209.5507302
97.24,15.05,0.092834844,204.2048786
97.29,15.05,0.100342858,198.8597689
97.34,15.05,0.108504824,193.5154626
97.39,15.05,0.117384024,188.1720282
97.44,15.05,0.127050797,182.829542
97.49,15.05,0.137583482,177.4880897
97.54,15.05,0.149069508,172.1477675
97.59,15.05,0.161606662,166.808684
97.64,15.05,0.175304587,161.4709621
97.69,15.05,0.190286526,156.1347414
97.74,15.05,0.206691404,150.8001812
97.79,15.05,0.224676287,145.4674643
97.84,15.05,0.244419331,140.1368011
97.89,15.05,0.266123324,134.8084352
97.94,15.05,0.290019976,129.4826502
97.99,15.05,0.316375143,124.1597782
98.04,15.05,0.345495241,118.8402107
98.09,15.05,0.37773518,113.5244121
98.14,15.05,0.413508255,108.212938
98.19,15.05,0.453298604,102.9064579
98.24,15.05,0.497677022,97.6057864
98.29,15.05,0.547321264,92.31192405
98.34,15.05,0.603042377,87.02611351
98.39,15.05,0.665819248,81.74991664
98.44,15.05,0.736844464,76.485323
98.49,15.05,0.817585928,71.23490524
98.54,15.05,0.909870647,66.00204649
98.59,15.05,1.015999909,60.79128133
98.64,15.05,1.138908944,55.60882084
98.69,15.05,1.282388766,50.46338626
98.74,15.05,1.45139098,45.36757737
98.79,15.05,1.652428507,40.34020484
98.84,15.05,1.894032339,35.4104293
98.89,15.05,2.187008384,30.62541766
98.94,15.05,2.543460801,26.06501941
98.99,15.05,2.970985799,21.87019876
99.04,15.05,3.451645719,18.29418698
99.09,15.05,3.890405167,15.76389188
99.14,15.05,4.082136314,14.8247976
99.19,15.05,3.890405167,15.76389188
99.24,15.05,3.451645719,18.29418698
99.29,15.05,2.970985799,21.87019876
99.34,15.05,2.543460801,26.06501941
99.39,15.05,2.187008384,30.62541766
99.44,15.05,1.894032339,35.4104293
99.49,15.05,1.652428507,40.34020484
99.54,15.05,1.45139098,45.36757737
99.59,15.05,1.282388766,50.46338626
99.64,15.05,1.138908944,55.60882084
99.69,15.05,1.015999909,60.79128133
99.74,15.05,0.909870647,66.00204649
99.79,15.05,0.817585928,71.23490524
99.84,15.05,0.736844464,76.485323
99.89,15.05,0.665819248,81.74991664
99.94,15.05,0.603042377,87.02611351
99.99,15.05,0.547321264,92.31192405
100.04,15.05,0.497677022,97.6057864
100.09,15.05,0.453298604,102.9064579
100.14,15.05,0.413508255,108.212938
100.19,15.05,0.37773518,113.5244121
100.24,15.05,0.345495241,118.8402107
100.29,15.05,0.316375143,124.1597782
100.34,15.05,0.290019976,129.4826502
100.39,15.05,0.266123324,134.8084352
100.44,15.05,0.244419331,140.1368011
100.49,15.05,0.224676287,145.4674643
100.54,15.05,0.206691404,150.8001812
100.59,15.05,0.190286526,156.1347414
100.64,15.05,0.175304587,161.4709621
100.69,15.05,0.161606662,166.808684
100.74,15.05,0.149069508,172.1477675
100.79,15.05,0.137583482,177.4880897
100.84,15.05,0.127050797,182.829542
100.89,15.05,0.117384024,188.1720282
100.94,15.05,0.108504824,193.5154626
100.99,15.05,0.100342858,198.8597689
101.04,15.05,0.092834844,204.2048786
101.09,15.05,0.085923749,209.5507302
97.14,15.1,0.079098049,215.3011659
97.19,15.1,0.085408595,209.9674528
97.24,15.1,0.092257349,204.6350281
97.29,15.1,0.099694739,199.3039953
97.34,15.1,0.107776554,193.9744692
97.39,15.1,0.11656462,188.6465775
97.44,15.1,0.126127563,183.3204625
97.49,15.1,0.136541701,177.996284
97.54,15.1,0.147892062,172.6742209
97.59,15.1,0.160273583,167.3544751
97.64,15.1,0.173792494,162.0372749
97.69,15.1,0.188567941,156.7228792
97.74,15.1,0.2047339,151.4115835
97.79,15.1,0.222441432,146.1037258
97.84,15.1,0.241861359,140.7996949
97.89,15.1,0.263187462,135.4999403
97.94,15.1,0.286640303,130.204984
97.99,15.1,0.312471853,124.9154363
98.04,15.1,0.340971088,119.6320146
98.09,15.1,0.372470824,114.3555681
98.14,15.1,0.407356119,109.0871087
98.19,15.1,0.446074637,103.8278526
98.24,15.1,0.489149557,98.57927247
98.29,15.1,0.53719571,93.34316944
98.34,15.1,0.590939896,88.1217676
98.39,15.1,0.651246559,82.91784424
98.44,15.1,0.719150348,77.73490971
98.49,15.1,0.795897369,72.57746072
98.54,15.1,0.882997127,67.45134356
98.59,15.1,0.982286777,62.36428477
98.64,15.1,1.096007404,57.3266832
98.69,15.1,1.226886166,52.35281772
98.74,15.1,1.378202217,47.46273027
98.79,15.1,1.553773612,42.68522379
98.84,15.1,1.757702064,38.0627143
98.89,15.1,1.993475286,33.65912112
98.94,15.1,2.261518677,29.57240224
98.99,15.1,2.553477215,25.9526846
99.04,15.1,2.841561562,23.02131679
99.09,15.1,3.067705486,21.06761827
99.14,15.1,3.155944867,20.3747976
99.19,15.1,3.067705486,21.06761827
99.24,15.1,2.841561562,23.02131679
99.29,15.1,2.553477215,25.9526846
99.34,15.1,2.261518677,29.57240224
99.39,15.1,1.993475286,33.65912112
99.44,15.1,1.757702064,38.0627143
99.49,15.1,1.553773612,42.68522379
99.54,15.1,1.378202217,47.46273027
99.59,15.1,1.226886166,52.35281772
99.64,15.1,1.096007404,57.3266832
99.69,15.1,0.982286777,62.36428477
99.74,15.1,0.882997127,67.45134356
99.79,15.1,0.795897369,72.57746072
99.84,15.1,0.719150348,77.73490971
99.89,15.1,0.651246559,82.91784424
99.94,15.1,0.590939896,88.1217676
99.99,15.1,0.53719571,93.34316944
100.04,15.1,0.489149557,98.57927247
100.09,15.1,0.446074637,103.8278526
100.14,15.1,0.407356119,109.0871087
100.19,15.1,0.372470824,114.3555681
100.24,15.1,0.340971088,119.6320146
100.29,15.1,0.312471853,124.9154363
100.34,15.1,0.286640303,130.204984
100.39,15.1,0.263187462,135.4999403
100.44,15.1,0.241861359,140.7996949
100.49,15.1,0.222441432,146.1037258
100.54,15.1,0.2047339,151.4115835
100.59,15.1,0.188567941,156.7228792
100.64,15.1,0.173792494,162.0372749
100.69,15.1,0.160273583,167.3544751
100.74,15.1,0.147892062,172.6742209
100.79,15.1,0.136541701,177.996284
100.84,15.1,0.126127563,183.3204625
100.89,15.1,0.11656462,188.6465775
100.94,15.1,0.107776554,193.9744692
100.99,15.1,0.099694739,199.3039953
101.04,15.1,0.092257349,204.6350281
101.09,15.1,0.085408595,209.9674528
97.14,15.15,0.078480943,215.8469094
97.19,15.15,0.084718924,210.5295638
97.24,15.15,0.091485733,205.2142867
97.29,15.15,0.098830431,199.9012429
97.34,15.15,0.106807217,194.5906154
97.39,15.15,0.115476052,189.2826075
97.44,15.15,0.124903375,183.9774461
97.49,15.15,0.135162922,178.6753847
97.54,15.15,0.146336675,173.3767076
97.59,15.15,0.158515948,168.081735
97.64,15.15,0.171802651,162.7908283
97.69,15.15,0.186310759,157.5043973
97.74,15.15,0.202168018,152.2229082
97.79,15.15,0.219517957,146.9468939
97.84,15.15,0.238522232,141.6769662
97.89,15.15,0.259363406,136.4138302
97.94,15.15,0.282248235,131.1583038
97.99,15.15,0.307411564,125.9113398
98.04,15.15,0.33512099,120.674055
98.09,15.15,0.365682424,115.4477668
98.14,15.15,0.399446774,110.2340393
98.19,15.15,0.436817981,105.0347429
98.24,15.15,0.478262683,99.8521319
98.29,15.15,0.524321839,94.68894613
98.34,15.15,0.575624632,89.5485457
98.39,15.15,0.632904964,84.43509219
98.44,15.15,0.697020643,79.35379507
98.49,15.15,0.768974932,74.31125105
98.54,15.15,0.849939085,69.31591819
98.59,15.15,0.941272222,64.37878718
98.64,15.15,1.044530204,59.51434452
98.69,15.15,1.161445534,54.74197119
98.74,15.15,1.293840946,50.08799115
98.79,15.15,1.443401654,45.58867783
98.84,15.15,1.611162019,41.29461801
98.89,15.15,1.79645219,37.27681114
98.94,15.15,1.994938344,33.63440296
98.99,15.15,2.195516704,30.50217562
99.04,15.15,2.376905929,28.05155279
99.09,15.15,2.507690827,26.47250936
99.14,15.15,2.555974378,25.9247976
99.19,15.15,2.507690827,26.47250936
99.24,15.15,2.376905929,28.05155279
99.29,15.15,2.195516704,30.50217562
99.34,15.15,1.994938344,33.63440296
99.39,15.15,1.79645219,37.27681114
99.44,15.15,1.611162019,41.29461801
99.49,15.15,1.443401654,45.58867783
99.54,15.15,1.293840946,50.08799115
99.59,15.15,1.161445534,54.74197119
99.64,15.15,1.044530204,59.51434452
99.69,15.15,0.941272222,64.37878718
99.74,15.15,0.849939085,69.31591819
99.79,15.15,0.768974932,74.31125105
99.84,15.15,0.697020643,79.35379507
99.89,15.15,0.632904964,84.43509219
99.94,15.15,0.575624632,89.5485457
99.99,15.15,0.524321839,94.68894613
100.04,15.15,0.478262683,99.8521319
100.09,15.15,0.436817981,105.0347429
100.14,15.15,0.399446774,110.2340393
100.19,15.15,0.365682424,115.4477668
100.24,15.15,0.33512099,120.674055
100.29,15.15,0.307411564,125.9113398
100.34,15.15,0.282248235,131.1583038
100.39,15.15,0.259363406,136.4138302
100.44,15.15,0.238522232,141.6769662
100.49,15.15,0.219517957,146.9468939
100.54,15.15,0.202168018,152.2229082
100.59,15.15,0.186310759,157.5043973
100.64,15.15,0.171802651,162.7908283
100.69,15.15,0.158515948,168.081735
100.74,15.15,0.146336675,173.3767076
100.79,15.15,0.135162922,178.6753847
100.84,15.15,0.124903375,183.9774461
100.89,15.15,0.115476052,189.2826075
100.94,15.15,0.106807217,194.5906154
100.99,15.15,0.098830431,199.9012429
101.04,15.15,0.091485733,205.2142867
101.09,15.15,0.084718924,210.5295638
97.14,15.2,0.07771192,216.5334263
97.19,15.2,0.083860704,211.2359029
97.24,15.2,0.09052692,205.9413963
97.29,15.2,0.097757992,200.6501453
97.34,15.2,0.105606209,195.3624144
97.39,15.2,0.114129303,190.0784975
97.44,15.2,0.123391104,184.7987218
97.49,15.2,0.13346228,179.5234524
97.54,15.2,0.144421192,174.2530989
97.59,15.2,0.156354867,168.988121
97.64,15.2,0.16936012,163.7290373
97.69,15.2,0.183544841,158.4764348
97.74,15.2,0.199029483,153.2309798
97.79,15.2,0.21594878,147.9934325
97.84,15.2,0.234453746,142.764663
97.89,15.2,0.254713981,137.5456726
97.94,15.2,0.276920368,132.337618
97.99,15.2,0.301288202,127.1418433
98.04,15.2,0.328060832,121.959918
98.09,15.2,0.357513902,116.7936853
98.14,15.2,0.389960257,111.6453239
98.19,15.2,0.4257556,106.517425
98.24,15.2,0.465304939,101.4130929
98.29,15.2,0.509069821,96.33607348
98.34,15.2,0.557576187,91.29092385
98.39,15.2,0.611422482,86.28323464
98.44,15.2,0.671287136,81.31992658
98.49,15.2,0.737933715,76.40964871
98.54,15.2,0.812210477,71.56331777
98.59,15.2,0.895038301,66.7948543
98.64,15.2,0.987376102,62.12219208
98.69,15.2,1.090144442,57.56866348
98.74,15.2,1.204074231,53.16488839
98.79,15.2,1.3294265,48.95130006
98.84,15.2,1.465503423,44.98137699
98.89,15.2,1.609857158,41.325402
98.94,15.2,1.75715891,38.07392156
98.99,15.2,1.897945091,35.33876387
99.04,15.2,2.018060405,33.247602
99.09,15.2,2.100355889,31.92722855
99.14,15.2,2.129821106,31.4747976
99.19,15.2,2.100355889,31.92722855
99.24,15.2,2.018060405,33.247602
99.29,15.2,1.897945091,35.33876387
99.34,15.2,1.75715891,38.07392156
99.39,15.2,1.609857158,41.325402
99.44,15.2,1.465503423,44.98137699
99.49,15.2,1.3294265,48.95130006
99.54,15.2,1.204074231,53.16488839
99.59,15.2,1.090144442,57.56866348
99.64,15.2,0.987376102,62.12219208
99.69,15.2,0.895038301,66.7948543
99.74,15.2,0.812210477,71.56331777
99.79,15.2,0.737933715,76.40964871
99.84,15.2,0.671287136,81.31992658
99.89,15.2,0.611422482,86.28323464
99.94,15.2,0.557576187,91.29092385
99.99,15.2,0.509069821,96.33607348
100.04,15.2,0.465304939,101.4130929
100.09,15.2,0.4257556,106.517425
100.14,15.2,0.389960257,111.6453239
100.19,15.2,0.357513902,116.7936853
100.24,15.2,0.328060832,121.959918
100.29,15.2,0.301288202,127.1418433
100.34,15.2,0.276920368,132.337618
100.39,15.2,0.254713981,137.5456726
100.44,15.2,0.234453746,142.764663
100.49,15.2,0.21594878,147.9934325
100.54,15.2,0.199029483,153.2309798
100.59,15.2,0.183544841,158.4764348
100.64,15.2,0.16936012,163.7290373
100.69,15.2,0.156354867,168.988121
100.74,15.2,0.144421192,174.2530989
100.79,15.2,0.13346228,179.5234524
100.84,15.2,0.123391104,184.7987218
100.89,15.2,0.114129303,190.0784975
100.94,15.2,0.105606209,195.3624144
100.99,15.2,0.097757992,200.6501453
101.04,15.2,0.09052692,205.9413963
101.09,15.2,0.083860704,211.2359029
97.14,15.25,0.076797306,217.3593831
97.19,15.25,0.082841245,212.085029
97.24,15.25,0.089389376,206.8147976
97.29,15.25,0.096487243,201.5490121
97.34,15.25,0.104184952,196.2880305
97.39,15.25,0.112537695,191.0322496
97.44,15.25,0.121606326,185.7821107
97.49,15.25,0.131458032,180.5381062
97.54,15.25,0.142167078,175.3007865
97.59,15.25,0.153815656,170.0707691
